id,match_id,region,game_mode,elo,version,blue_one,blue_two,blue_three,blue_four,blue_five,red_one,red_two,red_three,red_four,red_five,winning_team
21917,NA1_5035259525,NA1,CLASSIC,IRON IV,14.13.598.9749,Kennen,Tryndamere,Tristana,Sivir,TahmKench,Shen,XinZhao,Ahri,Smolder,Seraphine,1
21918,NA1_5035249547,NA1,CLASSIC,UNRANKED,14.13.598.9749,Kayle,Gragas,Shen,Ezreal,Xerath,Sett,Kayn,Kaisa,Caitlyn,Lux,0
21919,NA1_5035248290,NA1,CLASSIC,IRON I,14.13.598.9749,Ekko,RekSai,Vex,Caitlyn,Brand,Shen,Khazix,Yone,Ashe,Yuumi,0
21920,NA1_5035245933,NA1,CLASSIC,IRON IV,14.13.598.9749,Mordekaiser,Amumu,Yone,Ezreal,Lux,Darius,Sett,Swain,Jinx,Zyra,0
21921,NA1_5035232489,NA1,CLASSIC,IRON IV,14.13.598.9749,Nasus,Jax,Irelia,Jinx,Lulu,Warwick,Udyr,Malzahar,MissFortune,Brand,1
21922,NA1_5035215433,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Yasuo,Jax,Pantheon,Ezreal,LeeSin,Poppy,Amumu,Corki,Jhin,Nautilus,1
21923,NA1_5035197150,NA1,CLASSIC,IRON III,14.13.598.9749,Vayne,Kayn,Hwei,Zeri,Xerath,Jayce,Poppy,AurelionSol,Sivir,Seraphine,1
21924,NA1_5035166004,NA1,CLASSIC,GOLD II,14.13.598.9749,Garen,Mordekaiser,Tristana,MissFortune,Soraka,Nasus,MasterYi,Syndra,Ezreal,Nami,1
21925,NA1_5035131331,NA1,CLASSIC,GOLD II,14.13.598.9749,Garen,Kayn,Veigar,Lucian,Nami,Shyvana,Sejuani,Galio,Ashe,Lissandra,1
21926,NA1_5034591885,NA1,CLASSIC,UNRANKED,14.13.598.9749,Malphite,Kayn,Sivir,Jhin,Lux,Trundle,Rumble,Hwei,Kaisa,Blitzcrank,0
21927,NA1_5034577028,NA1,CLASSIC,SILVER IV,14.13.598.9749,Trundle,Rumble,Hwei,MissFortune,Zyra,Poppy,Ivern,Zed,Caitlyn,Karma,0
21928,NA1_5034544092,NA1,CLASSIC,BRONZE III,14.13.598.9749,Gragas,Tryndamere,Heimerdinger,MissFortune,Lux,Gwen,Kayn,Sivir,Zyra,Jhin,0
21929,NA1_5033952918,NA1,CLASSIC,BRONZE III,14.13.598.9749,Renekton,Shyvana,Sivir,Jinx,Sona,Sion,Nocturne,Yone,Jhin,Karma,1
21930,NA1_5033934203,NA1,CLASSIC,BRONZE III,14.13.598.9749,Illaoi,Shyvana,Sivir,Tristana,Lux,Volibear,Amumu,Ahri,Jhin,Ashe,0
21931,NA1_5033912723,NA1,CLASSIC,IRON II,14.13.598.9749,Teemo,Shyvana,Galio,MissFortune,Brand,Maokai,Amumu,Malzahar,Aphelios,Braum,0
21932,NA1_5033854340,NA1,CLASSIC,IRON II,14.13.598.9749,Poppy,Khazix,Garen,Ashe,Malphite,Yone,Shaco,Sylas,Ezreal,Lux,0
21933,NA1_5033828008,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,DrMundo,Amumu,Lux,Kaisa,Poppy,Leona,Shyvana,Heimerdinger,Samira,Malphite,1
21934,NA1_5033298157,NA1,CLASSIC,GOLD II,14.13.598.9749,Sett,Amumu,AurelionSol,Nunu,Swain,Garen,Kindred,Lux,Smolder,Nami,1
21935,NA1_5033273234,NA1,CLASSIC,BRONZE II,14.13.598.9749,Renekton,Warwick,Heimerdinger,Tristana,Lulu,Quinn,Shaco,Malphite,Ornn,Yasuo,1
21936,NA1_5033099455,NA1,CLASSIC,IRON I,14.13.598.9749,Garen,Nocturne,Annie,Kalista,Alistar,Sett,Udyr,Katarina,Draven,Lulu,1
21937,NA1_5033075730,NA1,CLASSIC,IRON I,14.13.598.9749,Morgana,Amumu,Malzahar,Ezreal,Skarner,Tryndamere,Sejuani,Lux,Draven,Nami,1
21938,NA1_5032699192,NA1,ARAM,UNRANKED,14.13.598.9749,Twitch,Trundle,Taric,Garen,Shen,Senna,Yasuo,Annie,Xayah,Singed,0
21939,NA1_5032691772,NA1,ARAM,PLATINUM III,14.13.598.9749,Lucian,Alistar,MissFortune,Leblanc,Blitzcrank,Nilah,Riven,Nasus,Xayah,Morgana,0
21940,NA1_5032677924,NA1,ARAM,UNRANKED,14.13.598.9749,Renekton,Lux,Poppy,Annie,Talon,Kaisa,Darius,Khazix,Nocturne,Quinn,0
21941,NA1_5032661222,NA1,ARAM,GOLD II,14.13.598.9749,Yasuo,Darius,Soraka,MasterYi,Morgana,Zeri,Milio,Graves,Lulu,Malphite,0
21942,NA1_5035805504,NA1,ARAM,IRON II,14.13.598.9749,Teemo,MissFortune,Milio,Ornn,Volibear,Xerath,Blitzcrank,Leona,Sivir,Seraphine,1
21943,NA1_5035797223,NA1,ARAM,UNRANKED,14.13.598.9749,KogMaw,Vi,Caitlyn,Fiora,Tristana,MasterYi,Nidalee,JarvanIV,Ahri,Fizz,1
21944,NA1_5035767617,NA1,ARAM,UNRANKED,14.13.598.9749,Warwick,Ahri,Ornn,Urgot,Syndra,Neeko,Vex,Evelynn,Ezreal,Quinn,0
21945,NA1_5035762928,NA1,ARAM,GOLD IV,14.13.598.9749,Caitlyn,Graves,Akali,Malzahar,RekSai,Aatrox,Karma,Yasuo,Ahri,Pyke,0
21946,NA1_5035741593,NA1,ARAM,IRON II,14.13.598.9749,Gnar,Aatrox,Darius,Nasus,Talon,Khazix,Azir,Ziggs,Malphite,Senna,1
21947,NA1_5035651299,NA1,ARAM,UNRANKED,14.13.598.9749,Thresh,MissFortune,JarvanIV,Briar,Nautilus,Jhin,FiddleSticks,Soraka,Yone,Malphite,1
21948,NA1_5035638005,NA1,ARAM,UNRANKED,14.13.598.9749,Heimerdinger,Gwen,Hwei,Blitzcrank,Jinx,Sion,Annie,Kalista,Brand,LeeSin,0
21949,NA1_5035476855,NA1,CLASSIC,PLATINUM III,14.13.598.9749,Lillia,Varus,Jax,Azir,Pyke,Tristana,Seraphine,MissFortune,Kayn,Garen,1
21950,NA1_5035453929,NA1,CLASSIC,EMERALD III,14.13.598.9749,Renekton,Ahri,Yone,Kaisa,Brand,Kled,Khazix,Fizz,Lucian,Nami,0
21951,NA1_5035424237,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Kayle,Nocturne,Akali,Caitlyn,Lux,Malphite,Viego,Katarina,Twitch,Sona,0
21952,NA1_5035402412,NA1,CLASSIC,GOLD IV,14.13.598.9749,Riven,Kindred,AurelionSol,Caitlyn,Seraphine,Morgana,Sejuani,Orianna,Aphelios,Thresh,1
21953,NA1_5035392866,NA1,CLASSIC,GOLD IV,14.13.598.9749,Vayne,Vi,Brand,Varus,Blitzcrank,DrMundo,Hecarim,TwistedFate,Ezreal,Zyra,0
21954,NA1_5035122908,NA1,CLASSIC,BRONZE II,14.13.598.9749,TwistedFate,Nocturne,Seraphine,MissFortune,Soraka,Nasus,Lux,Ashe,Hecarim,Thresh,0
21955,NA1_5035083662,NA1,CLASSIC,UNRANKED,14.13.598.9749,Yone,Diana,Alistar,Garen,Kaisa,Evelynn,AurelionSol,TahmKench,Leona,Smolder,1
21956,NA1_5035062144,NA1,CLASSIC,DIAMOND III,14.13.598.9749,Lucian,Camille,Sylas,Nunu,Karma,TahmKench,Evelynn,Lux,Vayne,Milio,1
21957,NA1_5035085497,NA1,CLASSIC,SILVER III,14.13.598.9749,Nasus,Lillia,Fizz,Varus,Leona,Malphite,JarvanIV,Xerath,Tristana,Thresh,1
21958,NA1_5034819228,NA1,CLASSIC,UNRANKED,14.13.598.9749,Irelia,Khazix,Annie,Ezreal,Maokai,Akshan,Volibear,Xerath,Brand,Morgana,0
21959,NA1_5034398276,NA1,CLASSIC,PLATINUM III,14.13.598.9749,Renekton,LeeSin,AurelionSol,Jhin,Swain,Hwei,MasterYi,Lissandra,Trundle,TahmKench,1
21960,NA1_5033803887,NA1,CLASSIC,BRONZE I,14.13.598.9749,Brand,Veigar,Warwick,Nocturne,Lucian,Malzahar,Anivia,Jinx,Soraka,Briar,1
21961,NA1_5033159492,NA1,CLASSIC,UNRANKED,14.13.598.9749,Teemo,Sejuani,Fizz,Caitlyn,Xerath,Renekton,Brand,Syndra,Ezreal,Milio,0
21962,NA1_5033141690,NA1,CLASSIC,BRONZE I,14.13.598.9749,Ornn,Nunu,Diana,Kaisa,Zoe,Yorick,Briar,Cassiopeia,Jhin,Blitzcrank,0
21963,NA1_5033140334,NA1,CLASSIC,PLATINUM I,14.13.598.9749,Rumble,Warwick,Cassiopeia,Swain,Nami,Yorick,Hecarim,Seraphine,Ashe,Karma,0
21964,NA1_5032976929,NA1,CLASSIC,SILVER IV,14.13.598.9749,Mordekaiser,Morgana,Syndra,Kaisa,Pyke,Trundle,Lillia,Hwei,Lucian,Maokai,1
21965,NA1_5032646214,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Nasus,LeeSin,Syndra,Caitlyn,Brand,Garen,Shaco,Akali,Varus,Velkoz,1
21966,NA1_5032343693,NA1,CLASSIC,UNRANKED,14.13.598.9749,Mordekaiser,Briar,Syndra,Jhin,Thresh,Garen,Lillia,Zoe,MissFortune,Pyke,0
21967,NA1_5031931829,NA1,CLASSIC,UNRANKED,14.13.598.9749,Teemo,Ahri,Ezreal,Skarner,Xerath,Smolder,Morgana,Vex,Shaco,Yorick,0
21968,NA1_5031354780,NA1,CLASSIC,SILVER IV,14.13.598.9749,Teemo,Hecarim,Nasus,Jinx,Lux,Darius,FiddleSticks,Zoe,Tristana,Karma,0
21969,NA1_5030881677,NA1,CLASSIC,PLATINUM II,14.13.596.7996,Mordekaiser,Hecarim,Yasuo,Draven,Xerath,Renekton,Skarner,Cassiopeia,Aphelios,Blitzcrank,0
21970,NA1_5030786610,NA1,CLASSIC,GOLD III,14.13.596.7996,LeeSin,Nidalee,Sivir,Teemo,TahmKench,Heimerdinger,Graves,Yone,Draven,Swain,0
21971,NA1_5030615503,NA1,CLASSIC,UNRANKED,14.13.596.7996,Fiora,Nidalee,Ryze,Ashe,Blitzcrank,Pantheon,Shyvana,Vladimir,MissFortune,Gwen,1
21972,NA1_5030381143,NA1,CLASSIC,PLATINUM III,14.13.596.7996,Yorick,Nocturne,Vladimir,Caitlyn,Morgana,Teemo,Sylas,Quinn,Jhin,Swain,1
21973,NA1_5035736636,NA1,ARAM,UNRANKED,14.13.598.9749,Aphelios,Tristana,Nunu,Ezreal,Morgana,Ziggs,Briar,FiddleSticks,Pantheon,MissFortune,1
21974,NA1_5035709390,NA1,CLASSIC,SILVER IV,14.13.598.9749,Malphite,Darius,Yasuo,MissFortune,Thresh,Yorick,Vi,Katarina,Jhin,Nautilus,1
21975,NA1_5033102815,NA1,CLASSIC,SILVER IV,14.13.598.9749,Ornn,LeeSin,Vex,MissFortune,Lulu,Volibear,Graves,Zed,Ezreal,Leona,1
21976,NA1_5032681047,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Gangplank,Ivern,Azir,Kaisa,Nami,Kled,Viktor,Nocturne,Caitlyn,Sona,1
21977,NA1_5032091268,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Naafiri,Brand,Kennen,Samira,Leona,Nasus,Hecarim,Garen,Aphelios,Yuumi,0
21978,NA1_5028817843,NA1,CLASSIC,BRONZE II,14.13.596.7996,Riven,Karthus,Veigar,Jhin,Rengar,Trundle,MasterYi,Ekko,Leona,MissFortune,0
21979,NA1_5028272390,NA1,CLASSIC,BRONZE I,14.13.596.7996,Warwick,Nidalee,Veigar,Kaisa,Lux,Shen,Amumu,Tristana,MissFortune,Milio,0
21980,NA1_5028245184,NA1,CLASSIC,UNRANKED,14.13.596.7996,Mordekaiser,Khazix,Lux,Nilah,Soraka,Nasus,XinZhao,Sona,Illaoi,Ashe,0
21981,NA1_5028206263,NA1,CLASSIC,IRON I,14.13.596.7996,Kayle,Lillia,Veigar,Kaisa,Leona,Jhin,Shen,Gragas,MissFortune,Milio,1
21982,NA1_5028167802,NA1,CLASSIC,UNRANKED,14.13.596.7996,Teemo,Shen,Samira,MissFortune,Milio,Varus,LeeSin,Sylas,Kaisa,Vayne,0
21983,NA1_5027682137,NA1,ARAM,PLATINUM III,14.12.594.4901,Viego,Kindred,Vayne,FiddleSticks,Yuumi,Brand,Ahri,Shyvana,Jinx,Draven,0
21984,NA1_5027655461,NA1,CLASSIC,PLATINUM III,14.12.594.4901,TahmKench,Skarner,Swain,MissFortune,Soraka,Blitzcrank,Udyr,Ezreal,Illaoi,Akshan,0
21985,NA1_5027632003,NA1,CLASSIC,PLATINUM III,14.12.594.4901,TahmKench,Shyvana,TwistedFate,Jhin,Sona,Sett,Volibear,Brand,Lucian,Blitzcrank,0
21986,NA1_5027597164,NA1,CLASSIC,IRON II,14.12.594.4901,Olaf,Udyr,MonkeyKing,Jinx,Rakan,Teemo,Rammus,Brand,Jhin,Sona,1
21987,NA1_5027000386,NA1,CLASSIC,BRONZE I,14.12.594.4901,Kaisa,Talon,Rumble,Skarner,Yasuo,Jhin,Khazix,Yuumi,Nasus,Akali,0
21988,NA1_5026971749,NA1,CLASSIC,BRONZE IV,14.12.594.4901,Illaoi,Shen,Lux,Caitlyn,Seraphine,Yorick,Nocturne,Akali,Ashe,Morgana,1
21989,NA1_5024236842,NA1,CLASSIC,UNRANKED,14.12.594.4901,Darius,FiddleSticks,Zoe,Caitlyn,Morgana,Udyr,MasterYi,Naafiri,Ashe,Leona,1
21990,NA1_5023657686,NA1,CLASSIC,GOLD II,14.12.594.4901,Darius,Gragas,Tristana,Jhin,Swain,Skarner,Ekko,Illaoi,Jinx,Thresh,0
21991,NA1_5023628165,NA1,CLASSIC,UNRANKED,14.12.594.4901,Ezreal,Yuumi,Skarner,Gragas,Veigar,Lux,Nocturne,Kled,Viktor,Caitlyn,1
21992,NA1_5022964345,NA1,CLASSIC,PLATINUM IV,14.12.594.4901,Sion,LeeSin,Yasuo,Tristana,Swain,Jax,Darius,Lux,MissFortune,Sona,1
21993,NA1_5022937048,NA1,CLASSIC,PLATINUM IV,14.12.594.4901,Yorick,Rell,Nasus,Sivir,Kindred,Jax,Darius,Sylas,Caitlyn,Lux,1
21994,NA1_5035725096,NA1,CLASSIC,SILVER II,14.13.598.9749,Shen,Shyvana,Malzahar,Ashe,Pyke,Volibear,Briar,Velkoz,Jhin,Zilean,1
21995,NA1_5035702095,NA1,CLASSIC,SILVER IV,14.13.598.9749,DrMundo,FiddleSticks,Velkoz,Ezreal,Pyke,KSante,Brand,Malzahar,Jinx,Thresh,1
21996,NA1_5035597427,NA1,CLASSIC,BRONZE I,14.13.598.9749,Kayle,Nocturne,Velkoz,MissFortune,Lux,DrMundo,Morgana,Naafiri,Samira,Senna,0
21997,NA1_5035576821,NA1,CLASSIC,SILVER II,14.13.598.9749,Vayne,FiddleSticks,Velkoz,Jinx,Nidalee,Malphite,Teemo,Xerath,Caitlyn,TahmKench,1
21998,NA1_5035562842,NA1,CLASSIC,SILVER IV,14.13.598.9749,Teemo,Nocturne,Yone,MissFortune,Ashe,Chogath,Amumu,Velkoz,Jhin,Rakan,0
21999,NA1_5035523545,NA1,CLASSIC,BRONZE I,14.13.598.9749,Tryndamere,Briar,Velkoz,Lucian,Lux,Riven,Nasus,Ziggs,Jhin,Swain,0
22000,NA1_5035509723,NA1,CLASSIC,SILVER III,14.13.598.9749,LeeSin,Lillia,Aphelios,Lucian,Nautilus,Rumble,Kindred,Fizz,MissFortune,Lux,1
22001,NA1_5035447666,NA1,CLASSIC,SILVER III,14.13.598.9749,Nautilus,DrMundo,Xerath,Ezreal,Velkoz,Tryndamere,Kayn,Vladimir,Jhin,Nami,1
22002,NA1_5035431407,NA1,CLASSIC,SILVER III,14.13.598.9749,DrMundo,MonkeyKing,Anivia,MissFortune,Orianna,Garen,Rumble,Yasuo,Tristana,Velkoz,1
22003,NA1_5035268181,NA1,CLASSIC,GOLD IV,14.13.598.9749,Mordekaiser,Kayn,Shen,Ashe,Velkoz,Sett,Ekko,Malphite,Vayne,Braum,1
22004,NA1_5035259122,NA1,CLASSIC,SILVER II,14.13.598.9749,Fiora,Karthus,Velkoz,Kaisa,Senna,Pantheon,Mordekaiser,Ahri,Varus,Sylas,0
22005,NA1_5035254618,NA1,CLASSIC,SILVER II,14.13.598.9749,Sion,Karthus,Velkoz,Kaisa,Pantheon,Sett,MasterYi,Xerath,Jinx,Lux,0
22006,NA1_5035253061,NA1,CLASSIC,SILVER III,14.13.598.9749,Sion,Nocturne,Xerath,MissFortune,Ashe,Brand,Belveth,Velkoz,Kaisa,Senna,1
22007,NA1_5035237392,NA1,CLASSIC,SILVER III,14.13.598.9749,Aatrox,Shen,Corki,Caitlyn,Morgana,Quinn,Briar,Malzahar,Kaisa,Velkoz,1
22008,NA1_5035226495,NA1,CLASSIC,SILVER IV,14.13.598.9749,Nasus,TahmKench,Yone,Kaisa,Heimerdinger,Yorick,Warwick,Galio,Ezreal,Velkoz,1
22009,NA1_5035218281,NA1,CLASSIC,SILVER III,14.13.598.9749,Pantheon,Briar,Pyke,Nilah,Alistar,Sett,Lillia,Velkoz,Xayah,Seraphine,0
22010,NA1_5034982345,NA1,CLASSIC,IRON I,14.13.598.9749,Urgot,Rammus,Veigar,Jinx,Zyra,Pantheon,Nocturne,Brand,Caitlyn,Lulu,0
22011,NA1_5035741147,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Malzahar,Warwick,Jinx,Milio,Chogath,Senna,Yone,Syndra,Xayah,Hecarim,0
22012,NA1_5035711083,NA1,CLASSIC,UNRANKED,14.13.598.9749,Karma,Yone,Ekko,Xayah,Hecarim,Lux,Zyra,Ashe,Poppy,Garen,1
22013,NA1_5035677453,NA1,CLASSIC,PLATINUM II,14.13.598.9749,Darius,Yone,Hecarim,Ezreal,Pantheon,Malphite,Garen,Leblanc,Xayah,Belveth,0
22014,NA1_5035649144,NA1,CLASSIC,UNRANKED,14.13.598.9749,Yuumi,Yone,Leblanc,Xayah,Kayn,Ezreal,Singed,Sona,LeeSin,Zoe,0
22015,NA1_5035628938,NA1,ARAM,UNRANKED,14.13.598.9749,Sivir,Brand,Velkoz,Pantheon,Yuumi,Ezreal,Leblanc,Kalista,Xayah,Skarner,0
22016,NA1_5035608234,NA1,ARAM,UNRANKED,14.13.598.9749,Volibear,Annie,Swain,Xayah,MasterYi,Ivern,Fizz,Shaco,Talon,Graves,0
22017,NA1_5035580340,NA1,CLASSIC,UNRANKED,14.13.598.9749,Malphite,Evelynn,Pantheon,Caitlyn,Zyra,Riven,Shyvana,Tryndamere,Twitch,Teemo,1
22018,NA1_5035564918,NA1,CLASSIC,UNRANKED,14.13.598.9749,Tryndamere,Jax,Leblanc,Xayah,Leona,Nasus,LeeSin,Vex,Caitlyn,Bard,1
22019,NA1_5035526095,NA1,CLASSIC,GOLD IV,14.13.598.9749,Garen,Briar,Veigar,MissFortune,Swain,Neeko,Evelynn,Tristana,Xayah,Leona,0
22020,NA1_5035264533,NA1,CLASSIC,UNRANKED,14.13.598.9749,Nidalee,Swain,Naafiri,TwistedFate,Pyke,Nautilus,Smolder,Tryndamere,Leblanc,Nocturne,0
22021,NA1_5035253949,NA1,CLASSIC,SILVER IV,14.13.598.9749,Teemo,Yuumi,KogMaw,Lux,JarvanIV,Nilah,Leona,Yone,Leblanc,Viego,1
22022,NA1_5035231636,NA1,CLASSIC,UNRANKED,14.13.598.9749,Kayle,KogMaw,Ezreal,Milio,Sion,Nautilus,Jinx,Garen,Ahri,Khazix,0
22023,NA1_5035224869,NA1,CLASSIC,SILVER IV,14.13.598.9749,Cassiopeia,Ahri,Neeko,Warwick,Shyvana,Nautilus,Nilah,Yone,Leblanc,Kayn,0
22024,NA1_5035206929,NA1,CLASSIC,EMERALD II,14.13.598.9749,Illaoi,Kayle,Nunu,Sion,Ekko,Nautilus,Kaisa,Mordekaiser,Leblanc,Khazix,1
22025,NA1_5035181867,NA1,CLASSIC,SILVER III,14.13.598.9749,Neeko,Kayn,Smolder,Volibear,Seraphine,Nautilus,Lucian,Mordekaiser,Syndra,Belveth,0
22026,NA1_5035156250,NA1,CLASSIC,UNRANKED,14.13.598.9749,Nautilus,Varus,Mordekaiser,Leblanc,Kayn,Illaoi,Sejuani,Vayne,Thresh,Vex,1
22027,NA1_5034635034,NA1,CLASSIC,UNRANKED,14.13.598.9749,Nasus,Evelynn,Syndra,Xayah,Nautilus,Kennen,LeeSin,Pantheon,Senna,Leona,1
22028,NA1_5034631876,NA1,CLASSIC,UNRANKED,14.13.598.9749,Fiora,Evelynn,Leblanc,Xayah,Nautilus,Gwen,Karthus,Tristana,MissFortune,Zyra,1
22029,NA1_5034616603,NA1,CLASSIC,UNRANKED,14.13.598.9749,Nasus,Evelynn,Leblanc,Xayah,Nautilus,Jax,Kayn,Ekko,Caitlyn,Lux,0
22030,NA1_5033837919,NA1,ARAM,UNRANKED,14.13.598.9749,Akshan,MissFortune,Viktor,Nidalee,Nunu,Ahri,Briar,Syndra,Brand,Lulu,1
22031,NA1_5033809175,NA1,CLASSIC,UNRANKED,14.13.598.9749,Yone,Belveth,Leblanc,Xayah,Ashe,Rumble,Briar,Ahri,Jhin,Nautilus,0
22032,NA1_5033778175,NA1,CLASSIC,UNRANKED,14.13.598.9749,Yone,Kayn,Galio,Xayah,Swain,Singed,Shaco,Lux,MissFortune,Morgana,0
22033,NA1_5033750854,NA1,CLASSIC,GOLD IV,14.13.598.9749,Leblanc,Kayn,Rumble,Kaisa,Leona,Yorick,Udyr,Vladimir,Samira,Nautilus,0
22034,NA1_5033720842,NA1,CLASSIC,GOLD IV,14.13.598.9749,Mordekaiser,Nocturne,Vex,Lucian,Nami,Zeri,MasterYi,TwistedFate,Kalista,Taric,1
22035,NA1_5033690990,NA1,CLASSIC,SILVER IV,14.13.598.9749,Sett,Khazix,Leblanc,Yone,Pantheon,Garen,RekSai,Yasuo,Seraphine,Pyke,0
22036,NA1_5033665694,NA1,CLASSIC,GOLD II,14.13.598.9749,Darius,Viego,Leblanc,Kaisa,Leona,Mordekaiser,XinZhao,Veigar,Ezreal,Seraphine,0
22037,NA1_5033656283,NA1,CLASSIC,EMERALD IV,14.13.598.9749,Mordekaiser,Nocturne,Leblanc,Zeri,Braum,Garen,Hecarim,Xerath,Smolder,Leona,0
22038,NA1_5035671921,NA1,CLASSIC,SILVER II,14.13.598.9749,Mordekaiser,Volibear,Sylas,Jhin,MissFortune,Camille,Brand,Pantheon,Caitlyn,Janna,0
22039,NA1_5035182486,NA1,CLASSIC,IRON I,14.13.598.9749,Garen,Rammus,Yasuo,Ezreal,Nautilus,Gwen,Hecarim,Brand,MissFortune,Velkoz,0
22040,NA1_5034419962,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Shen,Nocturne,Leblanc,Ashe,Nami,Smolder,Amumu,Sylas,MissFortune,Seraphine,1
22041,NA1_5034371389,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Shen,Shyvana,Orianna,Smolder,Milio,Ezreal,Khazix,Yasuo,Gnar,Lux,1
22042,NA1_5034340944,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Aatrox,Brand,Malphite,Jinx,Janna,Mordekaiser,Lillia,Qiyana,Smolder,Velkoz,0
22043,NA1_5034314790,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Shen,Amumu,Leblanc,Jinx,Zilean,Riven,Nunu,Ekko,Kaisa,Milio,0
22044,NA1_5034287384,NA1,CLASSIC,BRONZE IV,14.13.598.9749,KSante,Lillia,Veigar,Tristana,Sona,Gragas,Warwick,Morgana,MissFortune,Pantheon,0
22045,NA1_5034262865,NA1,CLASSIC,BRONZE IV,14.13.598.9749,DrMundo,Khazix,Leblanc,Ashe,Zyra,Mordekaiser,Lillia,Fizz,Jhin,Janna,0
22046,NA1_5034242119,NA1,CLASSIC,IRON I,14.13.598.9749,Sett,Volibear,Malzahar,Jinx,Sona,DrMundo,XinZhao,Gragas,Smolder,Taric,0
22047,NA1_5033255048,NA1,CLASSIC,SILVER IV,14.13.598.9749,Gangplank,Kindred,Gragas,Heimerdinger,Nautilus,Riven,MasterYi,Lux,Kaisa,Janna,0
22048,NA1_5033220840,NA1,CLASSIC,BRONZE III,14.13.598.9749,Illaoi,JarvanIV,Ahri,Ashe,Morgana,Shen,Shaco,Xerath,MissFortune,Janna,1
22049,NA1_5033175505,NA1,CLASSIC,EMERALD I,14.13.598.9749,Gwen,Belveth,Lissandra,Smolder,Maokai,Sion,Briar,Leblanc,KogMaw,Janna,0
22050,NA1_5033139848,NA1,CLASSIC,SILVER IV,14.13.598.9749,Riven,Graves,Qiyana,Ashe,Velkoz,Quinn,LeeSin,AurelionSol,Xayah,Janna,0
22051,NA1_5033128237,NA1,CLASSIC,BRONZE I,14.13.598.9749,Chogath,Viego,Brand,MissFortune,Janna,Teemo,Lillia,XinZhao,Kaisa,Leona,0
22052,NA1_5033081835,NA1,CLASSIC,BRONZE II,14.13.598.9749,Yorick,Amumu,Ahri,Draven,Janna,Tryndamere,Poppy,Fizz,Kalista,Zac,1
22053,NA1_5033045846,NA1,CLASSIC,BRONZE III,14.13.598.9749,TahmKench,Kindred,Veigar,Caitlyn,Janna,Kennen,Sejuani,Tristana,Sivir,Lux,0
22054,NA1_5032879772,NA1,CLASSIC,GOLD III,14.13.598.9749,Camille,Rengar,AurelionSol,Vayne,Zyra,Malphite,Vi,Ahri,Caitlyn,Xerath,1
22055,NA1_5032852696,NA1,CLASSIC,SILVER IV,14.13.598.9749,Tryndamere,Warwick,Fizz,Smolder,Janna,KSante,Amumu,Yasuo,Draven,Lux,1
22056,NA1_5032670894,NA1,CLASSIC,IRON I,14.13.598.9749,Warwick,MasterYi,Ekko,MissFortune,Zyra,Irelia,Nocturne,Katarina,Twitch,Poppy,0
22057,NA1_5034610196,NA1,CLASSIC,UNRANKED,14.13.598.9749,Malzahar,Nunu,Trundle,Aphelios,Senna,Yone,Nocturne,Leblanc,Xayah,Leona,0
22058,NA1_5034597607,NA1,ARAM,BRONZE I,14.13.598.9749,Zac,Morgana,Brand,Janna,Evelynn,Sylas,Graves,Zed,Riven,DrMundo,1
22059,NA1_5034595665,NA1,CLASSIC,EMERALD IV,14.13.598.9749,Jhin,Thresh,Kindred,Yone,Leblanc,Corki,Trundle,Teemo,Veigar,Khazix,1
22060,NA1_5035751364,NA1,CLASSIC,BRONZE III,14.13.598.9749,Aatrox,Zac,Ahri,Karthus,Karma,TahmKench,Volibear,Fizz,Caitlyn,Seraphine,0
22061,NA1_5035722851,NA1,CLASSIC,BRONZE III,14.13.598.9749,Sylas,Briar,Tristana,Ezreal,Leona,Ornn,LeeSin,Ahri,Ashe,Pyke,1
22062,NA1_5035669713,NA1,CLASSIC,BRONZE III,14.13.598.9749,Vayne,Kayn,Brand,Malzahar,Galio,Poppy,Shaco,Vex,Samira,TwistedFate,0
22063,NA1_5035644043,NA1,CLASSIC,GOLD IV,14.13.598.9749,Jayce,LeeSin,Brand,KogMaw,Renata,Malzahar,Zyra,Akali,Lucian,Nami,1
22064,NA1_5035496522,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Garen,LeeSin,Zoe,Zeri,Renata,Volibear,Belveth,Vex,Jhin,Brand,0
22065,NA1_5035387414,NA1,CLASSIC,BRONZE IV,14.13.598.9749,Irelia,Ivern,AurelionSol,Draven,Blitzcrank,Malphite,Graves,Naafiri,Zeri,Yuumi,0
22066,NA1_5035378862,NA1,CLASSIC,UNRANKED,14.13.598.9749,Jayce,Garen,Brand,Quinn,Braum,Poppy,Warwick,Irelia,Ashe,Maokai,1
